max_sh_el (deg),sh_el_error (deg),new_precal_angle (deg),contra_new_precal_angle (deg)
40.242743335018076,18.718256664981922,15.796677339520656,13.238284512945317
38.70542297834536,20.255577021654638,14.34498020762828,12.329936436678725
43.42279338251165,15.538206617488349,15.417015642217622,12.836656081669144
43.20373348597152,15.75726651402848,14.938841510811681,14.125760901471638
39.003418574006,19.957581425994,15.156972273834077,13.241162412499705
37.317643584407136,21.643356415592862,16.22756306510275,13.603175211241894
31.516399507260008,27.44460049273999,14.584544007229423,13.496476663760532
32.198328931939685,26.762671068060314,15.032981249224518,13.516479846356072
37.74356325323711,21.217436746762885,14.25114213436354,13.091547128677668
38.34231465205742,20.61868534794258,14.745057657140778,12.391198576526667
38.38686176627147,20.574138233728526,15.677966958682386,12.81063715536779
39.30325345585564,19.65774654414436,15.25147131043746,13.328015586917214
37.22044748856569,21.74055251143431,15.19700612301463,12.911989084379881
35.48351497649997,17.381485023500034,12.648850163065466,10.727979865376229
38.15070530832922,14.71429469167078,14.000493838183925,11.482281939463059
30.283285506179602,22.5817144938204,14.737004789497796,11.775218467109447
33.58690961121194,19.278090388788065,13.905672295967163,12.00370470258719
36.505709504437206,16.359290495562796,14.01818438577832,12.536285946238467
39.314435679746246,13.550564320253756,16.321969166946094,12.930331407441216
38.68851386737956,14.17648613262044,13.517970147997296,12.763467622613867
35.231099390981235,17.633900609018767,12.593271361091047,12.030867106054922
36.710227607326615,16.154772392673387,11.413766311297435,11.30045207871957
40.294434784784706,12.570565215215296,12.211122743618013,11.88970417807623
40.49682691123108,12.36817308876892,10.577580736867239,11.512163096098424
37.613257450906126,15.251742549093876,11.839790486321252,11.364252710672082
37.80730791180606,15.057692088193939,11.49425045360543,12.759772623983082
37.53673446854321,15.328265531456793,12.676269543695106,12.97086559737011
39.44421926726698,13.420780732733022,13.464275971235313,11.838375601447058
33.34401573190531,19.520984268094693,13.257985087212587,12.404035322239306
31.297464125348373,21.56753587465163,13.261082106714486,12.637616277158402
33.37943747022534,19.48556252977466,12.842265429358836,12.308391731742352
34.6985195006712,18.1664804993288,13.33513943713959,12.264515340029416
34.88647671823819,17.97852328176181,13.051683756014064,13.25913166282734
54.99087461862312,3.9701253813768815,20.71399074237822,11.185089653088703
64.60448770416085,-5.643487704160847,18.14111873270294,11.279955770249233
55.346171970114945,3.6148280298850537,19.257574949972508,12.10380462769169
50.86472489513179,8.096275104868205,16.943719208245767,11.78363305702057
50.30092972325363,8.660070276746367,23.264500625749676,32.80754213850343
53.05082501050939,5.910174989490606,22.086534220974748,12.705587297171803
55.62350086624802,3.337499133751976,19.980080984096,11.29693107065221
55.29071458902077,3.6702854109792256,16.889096694415777,11.890433493343426
61.82605865633217,-2.865058656332174,23.132550022545914,13.828227515115794
49.934552994201695,9.026447005798303,22.434079792594893,12.463103453519604
55.91750171688968,3.043498283110317,23.69593086052016,11.278297015493314
54.30442336034854,4.656576639651462,19.882514894056428,12.46452757657064
53.0469221136664,5.914077886333601,22.627685599715868,12.46267618537291
50.81088983661987,8.150110163380127,18.74862217590426,13.074061210633811
47.39129891347078,11.569701086529221,56.94706694992854,14.950203809695363
48.12942811893503,10.831571881064967,18.899898991410577,12.19017995802882
26.44734375476641,32.51365624523359,34.3271617266581,22.824559454732416
29.170715780524088,29.79028421947591,17.476615546540234,12.047862052002948
51.83838767862524,7.12261232137476,19.52098169569101,13.293780809979381
55.11690647112858,3.8440935288714186,45.186889808556785,15.719138509286532
45.5068367005777,13.454163299422298,20.45780837169331,14.14768582366833
7.543746836469665,45.321253163530336,21.279965612966965,10.959984989332508
13.245315286029756,39.619684713970244,21.72346518950997,10.545403060046873
21.949490997926414,30.915509002073588,20.043390635434932,11.537034195102594
20.449321268856618,32.41567873114339,18.642367413579734,10.79991578972332
24.97346342554337,27.891536574456634,19.044273012561018,11.833363903582788
24.75313019304627,28.11186980695373,19.045717290123495,11.519587235653699
23.90350859919754,28.961491400802462,19.44317973289329,12.21138107548021
22.369898866511804,30.4951011334882,24.866945480168756,10.419335853479206
33.44419519937936,19.420804800620644,27.790384751949123,9.48673942270045
20.71390313803519,32.15109686196482,26.38060488998897,10.255762472585477
25.712594902968565,27.152405097031437,24.709723142894912,10.086778375943931
20.70087056442673,32.16412943557327,24.908039790924274,10.197884231070066
22.779783678720886,30.085216321279116,22.616587598315448,10.123876487957418
19.510741667307,33.35425833269301,22.94561628746866,10.971708319824035
23.32304294625616,29.541957053743843,25.207096695319176,12.358738155827565
22.851842349774536,30.013157650225466,23.128924809166637,13.03591683565649
20.49612939125889,32.36887060874111,24.184301216010837,12.143513083881679
21.853846136856486,31.011153863143516,24.014298875888556,11.771419085966233
25.545827095523446,27.319172904476556,24.510677207828653,11.344130607652751
22.73673275618981,30.128267243810193,24.234227977080167,12.236735994494806
24.79318210896706,28.071817891032943,25.492988809736637,12.534885581781028
49.71940956025306,38.27859043974694,29.219512186121243,11.442309169586048
51.62578728309983,36.37221271690017,17.857115134364506,12.795703987763762
53.07382682598683,34.92417317401318,17.949909217006514,11.97016028508029
58.39875294432482,29.599247055675185,21.009884415827305,11.52833960337676
38.990968380732426,49.00703161926758,22.78796944223393,11.758740155196993
44.02394642434658,43.97405357565342,23.740343316544823,11.408518904778187
32.7428066604968,55.25519333950321,20.48760833082943,11.83364701203233
37.42506162723827,50.57293837276173,23.398164809666596,11.904249004435254
41.532716436952214,46.46528356304779,21.28113241095328,11.571356541132968
36.8506785849882,51.1473214150118,22.872685918130355,12.42311515231298
36.21365579493845,51.78434420506156,18.713665951144794,10.718398879482598
47.35663648028657,40.64136351971344,17.218704178583778,11.056473281463347
48.3754288696401,39.6225711303599,31.655490567143662,11.748144506095825
49.201156988606314,38.79684301139369,24.86720535948812,11.511239024808914
29.595283560721057,58.40271643927895,24.278070423370924,11.608956478542938
37.441111905371905,50.5568880946281,29.20300461743069,11.775285405720851
33.43895689279036,54.55904310720965,29.5299223741805,12.846551498635135
21.310821295695266,66.68717870430474,26.093871590615542,11.868086477982292
30.726967034375384,57.27103296562462,28.467106430072775,11.275223317573925
38.33245327684502,49.66554672315498,22.364462007871047,11.931518879530516
12.356281740303004,71.36871825969699,14.592882477205503,11.973337816113776
29.081268781913835,54.64373121808616,15.184337933262116,11.70746831591987
31.5994969104267,52.12550308957329,17.12891768319627,11.810977197803744
34.92752013913002,48.79747986086998,14.7740124421721,10.923262721227982
30.848159303851862,52.876840696148136,15.241614569334168,11.250708919985424
30.96738731939892,52.75761268060107,15.245965808344698,11.280828702368959
33.3562547282153,50.3687452717847,14.919116215510591,11.433216183044564
31.53633541829319,52.1886645817068,15.27163292979246,11.390341706386625
32.73451511787428,50.99048488212571,15.254482933871902,11.214400074917336
32.5906422088122,51.134357791187796,14.90564648971068,11.342238013109617
30.927318999048328,52.79768100095167,13.853252858689705,11.226317099857729
30.18579903018897,53.53920096981102,14.39373545780362,10.771410362444875
32.58369421350168,51.141305786498314,13.558526274742718,11.315882935133322
32.71757370234938,51.00742629765062,13.476165909867657,11.281073111414742
31.48377668850559,52.24122331149441,12.713038251307166,11.456330766286472
31.644772937912858,52.08022706208713,13.697670198221246,10.874893561079565
38.417628095767334,45.30737190423266,14.971197881347337,11.79244278844225
36.65443163613654,47.07056836386345,15.977808555970936,11.584917948586606
41.18159621319788,42.543403786802116,20.002067530934195,11.660739932597002
38.96618914520053,44.758810854799464,29.0451335281395,11.148799450352916
70.73208758287355,17.265912417126458,11.692934976719304,19.661067182601293
72.2581921847724,15.739807815227607,13.597787166994882,12.136611514495382
61.42425366369939,26.573746336300616,13.723058569983401,13.008165746912063
55.853401986473585,32.14459801352642,14.566807556742948,12.552104095388316
56.314207603673886,31.68379239632612,15.492666335320255,13.103482904146125
53.93327260772301,34.06472739227699,13.85251115900073,11.562602217780086
57.13765114541345,30.860348854586555,15.627437779983852,11.728269027064025
61.516393255116036,26.48160674488397,14.91736516003217,10.700167969458425
63.57141939675842,24.426580603241582,16.206799493689758,11.759360178432972
61.49123608594275,26.506763914057252,18.77960163616055,12.407135176968742
59.45199524172249,28.546004758277512,15.78547065285841,12.470095942796892
55.33782562259446,32.660174377405546,14.010089515415855,11.80168018465218
51.88223703387387,36.115762966126134,16.445222492608796,11.726235962988904
52.711290456954664,35.28670954304534,15.344795608592367,11.814480483226603
42.47663207855461,45.521367921445396,14.687586769374628,11.882524699436553
48.047209939795806,39.9507900602042,14.416564351091093,11.787261379617007
46.94070429794905,41.05729570205096,16.236799310073174,12.44555777520292
37.253266535202826,50.74473346479718,14.040752495189043,9.683385938209565
36.79260471535385,51.20539528464615,48.62237767599029,9.751953542975999
44.43713265208326,43.56086734791675,15.05529567254998,11.540960869465247
39.208386852159975,48.78961314784003,25.332203041551168,10.9958341504734
17.718995236202293,66.0060047637977,12.201318300184182,9.67808532836362
26.24915540437885,57.47584459562114,12.680906370142376,11.250253804077184
29.285588532637906,54.43941146736209,14.783424191883006,9.718973841858443
29.19096356703373,54.53403643296626,13.24222096710816,10.930253112493235
21.360509912247018,62.364490087752976,14.699300407925,10.8149961124258
24.801183628160082,58.92381637183991,13.255006513667627,10.32300519086622
25.51089395799671,58.21410604200328,13.525798888655425,12.066826574314456
23.74640554115795,59.97859445884204,14.241039255184347,11.449743586149964
30.085058795362677,53.63994120463732,16.216083934464372,10.879635094731936
28.51639289822987,55.20860710177013,14.535830076764492,11.512676437420222
25.654798508879008,58.07020149112098,15.1494862787041,11.875706040589533
30.66339668463395,53.06160331536604,14.553141379189995,11.481732944601081
27.242378051411965,56.48262194858803,12.513199618729534,11.435438423553494
23.541665915450416,60.18333408454958,12.09363739387721,10.954756665041979
23.41575105604726,60.30924894395274,14.612808130393605,11.500144455828352
32.68849765000695,51.03650234999304,14.851874695220932,12.76425595894628
32.490306241167936,51.23469375883206,16.060118191548522,12.91839118724913
39.88489492651324,43.840105073486754,15.453290526655113,11.484031687783768
37.550547077690396,46.1744529223096,15.61823122588962,10.67110416053671
41.472411333690495,42.2525886663095,19.485558316291733,10.27881200490121
37.00763944647755,50.99036055352246,14.471822103192705,10.903799673491282
40.67138953783992,47.32661046216008,14.403445154055694,12.843817179553687
38.10467718958008,49.893322810419924,14.17160026163089,11.09006161820631
42.28571163417021,45.71228836582979,14.431055982862123,13.920585343820544
39.088164054177135,48.90983594582287,14.83182290897445,13.469423189383889
33.36533161961976,54.632668380380245,15.152713668877622,13.02038884395866
29.696166074274988,58.30183392572502,14.660057423855074,12.569597561384311
25.88190963638932,62.11609036361068,14.646868041096601,12.166106958350326
26.645528372734155,61.35247162726585,14.620819659317231,12.27961827166923
28.921992615450286,59.07600738454972,14.539408220211255,12.348761687829965
25.969900018414375,62.028099981585626,14.362668060175894,11.900092761688802
28.579524451682524,59.41847554831748,14.236818392417993,12.160336721209482
29.271460056853478,58.72653994314653,14.296394102177986,11.668172137589535
30.366463428543533,57.63153657145647,14.394161335599234,11.40176626983761
26.229318953077524,61.76868104692248,14.867947666587558,11.922545957478935
28.398567193249285,59.59943280675072,14.398131022379527,11.767082632048261
25.561628409331735,62.43637159066827,13.15262049565105,10.61344515700447
31.32275812594905,56.675241874050954,13.561526776471126,10.950586612479222
35.39427150879498,52.603728491205025,13.332103741778297,11.729898587854843
38.291615705941815,49.70638429405819,13.130600088102602,11.065498140838653
15.962840947139005,67.762159052861,12.024328069839724,10.031719686154037
24.747859591696578,58.97714040830341,11.75055953325857,10.441274481223347
31.647741125242764,52.077258874757234,11.208076696081612,10.611108616314644
26.82682069069096,56.898179309309036,11.592890936609521,9.312534090292154
27.079025879881414,56.64597412011858,11.120646355339233,9.377060574029167
29.162923199832907,54.56207680016709,10.683969653253527,10.75656243156956
30.748465714737844,52.97653428526215,11.08070113574309,10.952492089698682
29.384874483882097,54.340125516117894,11.09032793141183,9.983080114787382
29.454408202424954,54.27059179757504,10.77851631122428,10.594069872223182
27.474114559292733,56.250885440707265,10.622230449802911,11.501446217227185
26.494911801149243,57.23008819885075,9.577806901257006,11.406291489386227
25.310281939083374,58.41471806091662,9.402639582350648,11.462261190565055
25.153838036490335,58.57116196350966,9.323417615148953,11.251251534433328
26.931818802113117,56.79318119788688,9.567107439481708,11.005033351240764
24.015971425009838,59.70902857499016,9.568607310322298,11.363732754392833
25.839725325717676,57.885274674282314,9.206946740305527,11.611467920455018
27.389603898494812,56.33539610150518,8.550881771291479,10.276304520670115
29.496415108700756,54.228584891299235,8.04993523363242,11.197547483742516
32.69471983402465,51.03028016597534,8.54794133398797,11.492142281350112
34.96506019364665,48.759939806353344,7.601580680610682,12.111082717640095
50.28887695418563,37.70912304581437,36.67494720354566,9.610877741717982
57.43853542766952,30.559464572330484,15.520870810884658,11.80899154795503
45.730393081339045,42.26760691866096,15.658164092007274,12.218224909855444
54.54624825578329,33.451751744216715,15.478161398704971,11.894178827160523
50.14977801275069,37.84822198724932,17.505192613681157,12.205987280889596
50.015064631090844,37.98293536890916,15.541252144883542,12.06396742848047
46.5552153425306,41.4427846574694,19.058261323995843,11.296878770290435
55.098994033330506,32.8990059666695,15.98735883447108,12.213802674997675
43.60836793147517,44.38963206852483,16.38198923032245,13.507885549466964
48.74219463675772,39.25580536324228,19.188369663919982,14.561701189560349
48.502515157289174,39.49548484271083,26.498018297375197,13.90642542549643
46.387251823923975,41.61074817607603,41.717210700761704,13.055161457397858
35.98668305786446,52.011316942135544,18.180300730207087,12.224839180225999
40.5820739890363,47.4159260109637,18.386165828012846,11.771770621312966
46.312641217193885,41.68535878280612,39.66723961037227,15.38323226254015
44.05200788770614,43.945992112293865,46.91622150273437,12.11030138427814
21.40864979980431,66.5893502001957,17.270210100124025,11.912127037556363
37.10902957015776,50.888970429842246,19.635066122781097,12.858296418033145
47.18117361225908,40.816826387740925,38.22020104012799,12.046880328423363
45.09349412638927,42.90450587361074,33.82723477326108,11.966981922647674
13.102873227024356,70.62212677297563,14.005983918618117,9.817143158296577
21.6520551490062,62.07294485099379,17.469984655643362,8.534627887965591
33.47320014370653,50.25179985629347,17.628887645424616,11.055226674043759
24.84023731537451,58.884762684625485,17.025054067864083,11.817315726326767
23.387119953709227,60.33788004629076,17.66618595359325,10.872703079231847
23.726475560457807,59.99852443954219,18.20184014172985,11.858418133176448
25.872783071008804,57.85221692899119,18.565238746797153,14.311654186919661
29.561727829204308,54.163272170795686,20.082852029190295,11.903404624679567
29.309018623920323,54.41598137607967,18.70301876492349,11.682533467702006
22.349606035053608,61.37539396494638,19.160035438622224,12.759416982835415
24.229021641008792,59.4959783589912,19.371554527817846,11.934838661931295
25.66668504517338,58.05831495482661,17.765083451479896,12.950842663941918
19.62737998762775,64.09762001237225,18.552437976906006,13.842622864574645
24.07002663055081,59.65497336944918,18.571276723599123,12.684623962425611
23.39284731871428,60.33215268128571,18.731954827513967,12.379639081726232
20.071721717905554,63.65327828209444,18.170786663283742,12.063477222162613
13.309434535977934,70.41556546402207,18.754412010638966,11.654046951730413
19.917599204225766,63.80740079577423,18.375530610146946,11.008449796396757
20.75630491321957,62.96869508678043,18.45910932698131,13.242250784344348
22.27968513590792,61.445314864092076,18.939332938354212,12.713658970287346
